"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","PHARMAEXP","TOT","PC_GDP","A","1973",0.603,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1974",0.695,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1975",0.627,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1976",0.649,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1977",0.662,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1978",0.665,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1979",0.646,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1980",0.685,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1981",0.707,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1982",0.742,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1983",0.76,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1984",0.794,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1985",0.771,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1986",0.772,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1987",0.749,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1988",0.746,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1989",0.744,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1990",0.737,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1991",0.806,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1992",0.896,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1993",0.932,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1994",0.969,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1995",0.903,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1996",0.924,
"GBR","PHARMAEXP","TOT","PC_GDP","A","1997",0.925,"B"
"GBR","PHARMAEXP","TOT","PC_GDP","A","2013",1.138,"B"
"GBR","PHARMAEXP","TOT","PC_GDP","A","2014",1.143,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2015",1.141,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2016",1.144,
"GBR","PHARMAEXP","TOT","PC_GDP","A","2017",1.145,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1970",19.61,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1971",21.446,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1972",23.031,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1973",24.344,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1974",29.4,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1975",28.613,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1976",32.033,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1977",35.572,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1978",40.383,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1979",44.415,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1980",52.055,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1981",58.038,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1982",64.881,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1983",71.623,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1984",78.941,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1985",82.405,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1986",87.111,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1987",91.775,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1988",100.767,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1989",109.19,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1990",113.225,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1991",123.788,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1992",140.319,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1993",154.357,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1994",168.654,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1995",176.256,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1996",193.704,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1997",202.678,"B"
"GBR","PHARMAEXP","TOT","USD_CAP","A","2013",416.38,"B"
"GBR","PHARMAEXP","TOT","USD_CAP","A","2014",429.641,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2015",436.162,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2016",451.94,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2017",468.715,
"USA","PHARMAEXP","TOT","PC_GDP","A","1987",0.93,
"USA","PHARMAEXP","TOT","PC_GDP","A","1988",0.955,
"USA","PHARMAEXP","TOT","PC_GDP","A","1989",0.985,
"USA","PHARMAEXP","TOT","PC_GDP","A","1990",1.052,
"USA","PHARMAEXP","TOT","PC_GDP","A","1991",1.098,
"USA","PHARMAEXP","TOT","PC_GDP","A","1992",1.076,
"USA","PHARMAEXP","TOT","PC_GDP","A","1993",1.069,
"USA","PHARMAEXP","TOT","PC_GDP","A","1994",1.061,
"USA","PHARMAEXP","TOT","PC_GDP","A","1995",1.111,
"USA","PHARMAEXP","TOT","PC_GDP","A","1996",1.165,
"USA","PHARMAEXP","TOT","PC_GDP","A","1997",1.227,
"USA","PHARMAEXP","TOT","PC_GDP","A","1998",1.292,
"USA","PHARMAEXP","TOT","PC_GDP","A","1999",1.404,
"USA","PHARMAEXP","TOT","PC_GDP","A","2000",1.488,
"USA","PHARMAEXP","TOT","PC_GDP","A","2001",1.618,
"USA","PHARMAEXP","TOT","PC_GDP","A","2002",1.748,
"USA","PHARMAEXP","TOT","PC_GDP","A","2003",1.858,
"USA","PHARMAEXP","TOT","PC_GDP","A","2004",1.891,
"USA","PHARMAEXP","TOT","PC_GDP","A","2005",1.887,
"USA","PHARMAEXP","TOT","PC_GDP","A","2006",1.939,
"USA","PHARMAEXP","TOT","PC_GDP","A","2007",1.961,
"USA","PHARMAEXP","TOT","PC_GDP","A","2008",1.978,
"USA","PHARMAEXP","TOT","PC_GDP","A","2009",2.098,
"USA","PHARMAEXP","TOT","PC_GDP","A","2010",2.03,
"USA","PHARMAEXP","TOT","PC_GDP","A","2011",2.005,
"USA","PHARMAEXP","TOT","PC_GDP","A","2012",1.933,
"USA","PHARMAEXP","TOT","PC_GDP","A","2013",1.914,
"USA","PHARMAEXP","TOT","PC_GDP","A","2014",2.029,
"USA","PHARMAEXP","TOT","PC_GDP","A","2015",2.111,
"USA","PHARMAEXP","TOT","PC_GDP","A","2016",2.11,
"USA","PHARMAEXP","TOT","PC_GDP","A","2017",2.04,
"USA","PHARMAEXP","TOT","USD_CAP","A","1987",186.362,
"USA","PHARMAEXP","TOT","USD_CAP","A","1988",204.589,
"USA","PHARMAEXP","TOT","USD_CAP","A","1989",225.171,
"USA","PHARMAEXP","TOT","USD_CAP","A","1990",251.325,
"USA","PHARMAEXP","TOT","USD_CAP","A","1991",267.325,
"USA","PHARMAEXP","TOT","USD_CAP","A","1992",273.611,
"USA","PHARMAEXP","TOT","USD_CAP","A","1993",281.985,
"USA","PHARMAEXP","TOT","USD_CAP","A","1994",293.884,
"USA","PHARMAEXP","TOT","USD_CAP","A","1995",318.712,
"USA","PHARMAEXP","TOT","USD_CAP","A","1996",349.256,
"USA","PHARMAEXP","TOT","USD_CAP","A","1997",385.91,
"USA","PHARMAEXP","TOT","USD_CAP","A","1998",424.391,
"USA","PHARMAEXP","TOT","USD_CAP","A","1999",484.474,
"USA","PHARMAEXP","TOT","USD_CAP","A","2000",540.807,
"USA","PHARMAEXP","TOT","USD_CAP","A","2001",600.941,
"USA","PHARMAEXP","TOT","USD_CAP","A","2002",664.78,
"USA","PHARMAEXP","TOT","USD_CAP","A","2003",733.721,
"USA","PHARMAEXP","TOT","USD_CAP","A","2004",788.632,
"USA","PHARMAEXP","TOT","USD_CAP","A","2005",832.307,
"USA","PHARMAEXP","TOT","USD_CAP","A","2006",897.654,
"USA","PHARMAEXP","TOT","USD_CAP","A","2007",940.905,
"USA","PHARMAEXP","TOT","USD_CAP","A","2008",956.818,
"USA","PHARMAEXP","TOT","USD_CAP","A","2009",988.135,
"USA","PHARMAEXP","TOT","USD_CAP","A","2010",983.99,
"USA","PHARMAEXP","TOT","USD_CAP","A","2011",1000.063,
"USA","PHARMAEXP","TOT","USD_CAP","A","2012",997.199,
"USA","PHARMAEXP","TOT","USD_CAP","A","2013",1015.69,
"USA","PHARMAEXP","TOT","USD_CAP","A","2014",1115.632,
"USA","PHARMAEXP","TOT","USD_CAP","A","2015",1198.287,
"USA","PHARMAEXP","TOT","USD_CAP","A","2016",1220.423,
"USA","PHARMAEXP","TOT","USD_CAP","A","2017",1220.4,
"EST","PHARMAEXP","TOT","PC_GDP","A","1999",1.139,
"EST","PHARMAEXP","TOT","PC_GDP","A","2000",1.177,
"EST","PHARMAEXP","TOT","PC_GDP","A","2001",1.222,
"EST","PHARMAEXP","TOT","PC_GDP","A","2002",1.285,
"EST","PHARMAEXP","TOT","PC_GDP","A","2003",1.254,
"EST","PHARMAEXP","TOT","PC_GDP","A","2004",1.322,
"EST","PHARMAEXP","TOT","PC_GDP","A","2005",1.177,
"EST","PHARMAEXP","TOT","PC_GDP","A","2006",1.006,
"EST","PHARMAEXP","TOT","PC_GDP","A","2007",1.001,
"EST","PHARMAEXP","TOT","PC_GDP","A","2008",1.081,
"EST","PHARMAEXP","TOT","PC_GDP","A","2009",1.307,
"EST","PHARMAEXP","TOT","PC_GDP","A","2010",1.296,
"EST","PHARMAEXP","TOT","PC_GDP","A","2011",1.157,
"EST","PHARMAEXP","TOT","PC_GDP","A","2012",1.174,
"EST","PHARMAEXP","TOT","PC_GDP","A","2013",1.161,
"EST","PHARMAEXP","TOT","PC_GDP","A","2014",1.144,
"EST","PHARMAEXP","TOT","PC_GDP","A","2015",1.164,
"EST","PHARMAEXP","TOT","PC_GDP","A","2016",1.237,
"EST","PHARMAEXP","TOT","PC_GDP","A","2017",1.169,
"EST","PHARMAEXP","TOT","USD_CAP","A","1999",101.901,
"EST","PHARMAEXP","TOT","USD_CAP","A","2000",123.683,
"EST","PHARMAEXP","TOT","USD_CAP","A","2001",139.076,
"EST","PHARMAEXP","TOT","USD_CAP","A","2002",169.659,
"EST","PHARMAEXP","TOT","USD_CAP","A","2003",179.995,
"EST","PHARMAEXP","TOT","USD_CAP","A","2004",208.718,
"EST","PHARMAEXP","TOT","USD_CAP","A","2005",205.453,
"EST","PHARMAEXP","TOT","USD_CAP","A","2006",198.99,
"EST","PHARMAEXP","TOT","USD_CAP","A","2007",226.342,
"EST","PHARMAEXP","TOT","USD_CAP","A","2008",242.689,
"EST","PHARMAEXP","TOT","USD_CAP","A","2009",261.929,
"EST","PHARMAEXP","TOT","USD_CAP","A","2010",278.831,
"EST","PHARMAEXP","TOT","USD_CAP","A","2011",278.915,
"EST","PHARMAEXP","TOT","USD_CAP","A","2012",305.288,
"EST","PHARMAEXP","TOT","USD_CAP","A","2013",316.199,
"EST","PHARMAEXP","TOT","USD_CAP","A","2014",327.705,
"EST","PHARMAEXP","TOT","USD_CAP","A","2015",340.401,
"EST","PHARMAEXP","TOT","USD_CAP","A","2016",382.978,
"EST","PHARMAEXP","TOT","USD_CAP","A","2017",385.614,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2006",0.922,"B"
"ISR","PHARMAEXP","TOT","PC_GDP","A","2007",0.938,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2008",0.937,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2009",0.99,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2010",0.957,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2011",0.937,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2012",0.942,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2013",0.916,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2014",0.919,
"ISR","PHARMAEXP","TOT","PC_GDP","A","2015",0.95,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2006",232.918,"B"
"ISR","PHARMAEXP","TOT","USD_CAP","A","2007",252.238,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2008",247.841,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2009",268.409,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2010",269.084,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2011",279.705,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2012",294.604,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2013",290.03,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2014",287.706,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2015",309.644,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2002",1.766,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2003",1.714,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2004",1.683,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2005",1.697,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2006",1.65,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2007",1.505,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2008",1.497,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2009",1.691,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2010",1.699,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2011",1.677,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2012",1.763,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2013",1.767,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2014",1.578,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2015",1.554,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2016",1.552,
"SVN","PHARMAEXP","TOT","PC_GDP","A","2017",1.506,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2002",383.621,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2003",378.949,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2004",394.536,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2005",404.794,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2006",419.712,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2007",414.655,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2008",438.139,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2009",448.572,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2010",458.558,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2011",464.769,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2012",489.476,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2013",501.439,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2014",463.397,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2015",470.898,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2016",491.037,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2017",515.291,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2004",1.475,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2005",1.321,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2006",1.33,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2007",1.53,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2008",1.209,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2009",1.499,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2010",1.586,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2011",1.454,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2012",1.383,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2013",1.419,"B"
"LVA","PHARMAEXP","TOT","PC_GDP","A","2014",1.474,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2015",1.579,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2016",1.758,
"LVA","PHARMAEXP","TOT","PC_GDP","A","2017",1.632,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",23.68,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",22.548,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",23.176,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",27.619,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",21.484,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",24.354,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",25.794,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",26.092,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",25.519,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",26.284,"B"
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",26.97,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",27.649,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",28.286,
"LVA","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",27.404,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2004",188.613,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2005",189.345,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2006",217.384,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2007",299.514,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2008",240.267,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2009",245.799,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2010",277.473,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2011",281.157,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2012",295.051,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2013",323.217,"B"
"LVA","PHARMAEXP","TOT","USD_CAP","A","2014",346.968,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2015",388.47,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2016",447.751,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2017",451.972,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2004",1.867,"B"
"LTU","PHARMAEXP","TOT","PC_GDP","A","2005",1.937,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2006",1.809,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2007",1.639,"B"
"LTU","PHARMAEXP","TOT","PC_GDP","A","2008",1.643,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2009",1.961,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2010",1.821,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2011",1.692,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2012",1.82,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2013",1.73,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2014",1.725,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2015",1.74,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2016",1.807,
"LTU","PHARMAEXP","TOT","PC_GDP","A","2017",1.664,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",33.914,"B"
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",34.341,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",30.993,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",28.47,"B"
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",26.126,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",26.661,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",26.716,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",26.038,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",28.942,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",28.173,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",27.836,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",26.869,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",27.189,
"LTU","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",25.775,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2004",267.756,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2005",304.163,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2006",313.074,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2007",329.87,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2008",351.976,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2009",353.633,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2010",366.316,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2011",386.598,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2012",453.815,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2013",468.393,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2014",495.94,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2015",515.241,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2016",559.501,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2017",562.527,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2003",2.685,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2004",2.473,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2005",2.38,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2006",2.419,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2007",2.174,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2008",2.221,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2012",2.867,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2013",3.154,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2014",3.417,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2015",3.34,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2016",3.417,
"BGR","PHARMAEXP","TOT","PC_GDP","A","2017",3.339,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",37,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",35.617,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",34.274,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",36.808,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",35.301,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",35.314,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",37.745,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",40.086,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",40.209,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",40.713,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",41.521,
"BGR","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",41.248,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2003",231.653,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2004",233.508,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2005",243.793,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2006",267.052,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2007",275.636,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2008",308.209,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2012",474.183,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2013",544.801,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2014",623.408,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2015",641.843,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2016",711.35,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2017",735.348,
"HRV","PHARMAEXP","TOT","PC_GDP","A","2011",2.266,"B"
"HRV","PHARMAEXP","TOT","PC_GDP","A","2012",2.287,
"HRV","PHARMAEXP","TOT","PC_GDP","A","2013",1.571,"B"
"HRV","PHARMAEXP","TOT","PC_GDP","A","2014",1.406,
"HRV","PHARMAEXP","TOT","PC_GDP","A","2015",1.355,
"HRV","PHARMAEXP","TOT","PC_GDP","A","2016",1.397,
"HRV","PHARMAEXP","TOT","PC_GDP","A","2017",1.382,
"HRV","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",29.869,"B"
"HRV","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",30.083,
"HRV","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",24.399,"B"
"HRV","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",21.223,
"HRV","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",20.186,
"HRV","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",20.711,
"HRV","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",20.612,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2011",449.422,"B"
"HRV","PHARMAEXP","TOT","USD_CAP","A","2012",465.815,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2013",331.785,"B"
"HRV","PHARMAEXP","TOT","USD_CAP","A","2014",302.781,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2015",304.045,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2016",339.403,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2017",353.605,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2003",1.259,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2004",1.197,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2005",1.187,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2006",1.151,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2007",1.121,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2008",1.118,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2009",1.154,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2010",0.996,"B"
"CYP","PHARMAEXP","TOT","PC_GDP","A","2011",1.072,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2012",1.099,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2013",1.145,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2014",1.142,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2015",1.295,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2016",1.312,
"CYP","PHARMAEXP","TOT","PC_GDP","A","2017",1.268,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",22.352,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",22.153,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",21.963,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",21.175,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",21.054,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",18.568,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",17.83,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",15.859,"B"
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",16.266,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",16.431,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",16.59,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",16.843,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",19.025,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",19.329,
"CYP","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",18.969,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2003",312.894,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2004",316.364,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2005",325.951,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2006",333.46,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2007",360.513,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2008",379.077,
